Parti,Cumle,PozSkor,NegSkor,algoritma_kod
MHP,Günümüzde dijitalleşme sadece verileri dijitale aktarmanın ötesin­ de ekonomi ve güvenliğin bir unsuru olarak “dijital vatan ve siber  vatan” kavramlarıyla beraber değerlendirmeyi gerektirmektedir.,0,0,nötr
MHP,"149 Milliyetçi Hareket Partisi Bu çerçevede ekonomik güvenlik ve dijitalleşme etkisinin görül­ düğü alanlara ilişkin önceliklerimiz şunlar olacaktır: Sosyal medya, finans ve kripto paralar, ekonomik ve finansal is­ tihbarat, sanayi casusluğu ve karşı koyma, kritik altyapıların siber  güvenliği, satıhtaki siber saldırılar ve ekonomik maliyeti, siber gü­ venlik, bilgi güvenliği, büyük veri, yapay zekâ, dijital vatanda hu­ kuk, yalan haber ile halk ve piyasa manipülasyonu, 5G ve ötesi,  geleceğin ekonomik güvenliği, insan kaynağı ve geleceğin üreti­ minin güvenliği, sağlık, biyo-güvenlik, gıda güvenliği, yeni sanayi,  internet erişimi, inovasyon ve dijitalleşmedir.",1,0,pozitif
MHP,"6) Sanayileşme ve KOBİ Yerel kaynakları harekete geçiren, nitelikli iş gücü istihdam eden,  ileri teknoloji kullanan ve üreten, özgün tasarım ve marka gelişti­ ren, tüketici sağlığını ve tercihlerini gözeten, çevre normlarına uy­ gun üretim yapan, teknolojik yenilik öngören, dijital çağa uyum  sağlayan ve günümüzde önemi giderek artan “Sanayi 5.0” ve ötesi  için gereken dönüşümü sağlıklı bir şekilde gerçekleştiren, uluslara­ rası rekabet gücüne sahip bir sanayi oluşturulmasını öngörüyoruz.",3,0,pozitif
MHP,"Ar-ge ve yenilikçilik (inovasyon) kültürü yerleştirilmeli, teknolojik  değeri yüksek ürün ve hizmetlerin üretilmesi tercih edilmeli, yeni­ likçilik sürecini desteklemek için etkin mekanizmalar geliştirilme­ lidir.",1,0,pozitif
MHP,"150 Milliyetçi Hareket Partisi Nesnelerin öğrendiği yapay zekâ teknolojilerine, karanlık oda sü­ reçlerine uygun altyapılar oluşturulmalıdır.",0,0,nötr
MHP,"Ülkemiz için gerek güvenlik gerekse ekonomik açıdan büyük öne­ me sahip olan savunma sanayinin, yüksek teknoloji üretebilen  kapasitesinin diğer sanayilerle entegre olan bir yapıya kavuşturul­ ması sağlanmalıdır.",0,0,nötr
MHP,"İleri teknolojiye dayalı yüksek ihracat kapasitesine sahip, istihdam   151 Milliyetçi Hareket Partisi öngören sanayi yatırımlarına ucuz ve uzun vadeli kaynak sağlaya­ cak yatırım bankacılığı desteklenmelidir.",2,0,pozitif
MHP,"Yeni sanayi süreci ile birlikte oluşacak; veri araştırmacılığı, endüst­ riyel programcılık, robot koordinatörlüğü, üç boyutlu yazıcı uz­ manlığı, kullanıcı ara yüzü tasarımcılığı, yeni teknolojiler mühen­ disliği, e-ticaret uzmanlığı, siber güvenlik uzmanlığı gibi meslekler  için yönlendirilmiş politika çalışmalarına hız verilmelidir.",1,0,pozitif
MHP,"KOBİ’lerimiz için stratejik ürün destek programları etkinleştirilmeli,  dijital dönüşüme ve inovasyona yönelik teşviklerle KOBİ’lerimizin  yeni pazarlara açılması sağlanmalıdır.",2,0,pozitif
MHP,"Sanayi destek ve teşvikleri sadeleştirilerek etkinliği artırılmalı, teş­ vik sisteminin özü, yerli ve millî üretimi, ileri teknolojiyi destekle­ meye, yatırım, üretim, ihracat ve istihdamı artırmaya, dış bağımlılı­ ğı azaltmaya dönük olmalıdır.",5,0,pozitif
MHP,"7) Bilim, Teknoloji ve İletişim Bilim ve teknoloji politikamızın esasını; bilime, bilim insanına, bi­ limsel düşünceye, yenilikçiliğe, teknoloji üretimine ve teknolojinin  üretimde kullanımına önem verilmesi, üretim yöntemlerinin re­ kabetçi düzeye ulaştırılarak sanayileşmenin gerçekleştirilmesi ve  bilgi toplumuna geçişin sağlanması oluşturmaktadır.",1,0,pozitif
MHP,"Bilgi ve iletişim teknolojilerinde yaşanan hızlı gelişmeye uygun  teknolojik ve insan gücü altyapısı başta olmak üzere kurumsal ka­ pasitenin artırıldığı sistem bütünlüğünü esas alan bilgi-teknoloji  ekosisteminin tesis edilmesini, bu kapsamda bilgi güvenliğini sağ­ layacak tedbirlere, siber güvenliğe önem verilmesini, yeni teknolo­ jilerin üretilmesi ve kullanımının yaygınlaştırılmasını öngörüyoruz.",1,0,pozitif
MHP,"Büyük veriyi bir değere dönüştürebilme stratejisi doğrultusunda  nesnelerin interneti, bulut teknolojisi, blok zincir ve yapay zekâ  gibi yenilikçi teknolojilere yatırımların artırılmasını, büyük tekno­ loji firmalarının denetlenmesine ve faaliyetlerin düzenlenmesine  yönelik tedbir ve uygulamaların etkinleştirilmesini gerekli görüyo­ ruz.",0,0,nötr
MHP,"153 Milliyetçi Hareket Partisi Bilim ve teknoloji üretme yeteneği ve kapasitesi süreklilik içinde  artırılmalı, bunun kalkınmaya ve sosyal refaha dönüşmesi sağlan­ malıdır.",0,0,nötr
MHP,"“Millî Yenilik Sistemi” kurularak bilimsel ve teknolojik araştırmala­ rın, yenilikler ve buna bağlı olarak verilecek patentler aracılığıyla  üretime ve toplumsal faydaya dönüşmesi sağlanmalı, “sosyal ino­ vasyona” önem verilmek suretiyle bugünün sosyal, ekonomik ve  siyasî meseleleri için çözüm yolları üretilmelidir.",2,0,pozitif
MHP,Bilgi ve iletişim teknolojileri alanında teknoloji kapasitesi yüksek  bir alt yapı teşekkül ettirilmelidir.,0,0,nötr
MHP,"Bilgi teknolojilerinde eğitilmiş insan gücü yetiştirilmesine önem  verilmeli, “Bilişim Vadisi Projesi” geliştirilerek yaygınlaştırılmalı,  sektörde faaliyet gösteren firmalar için alt yapısı hazır alanlar tah­ sis edilmeli, ayrıca ülke düzeyinde farklı sektörlere ilişkin benzer  projelerin uygulama imkânı bulabileceği uygun alanlar oluşturul­ malıdır.",0,0,nötr
MHP,"İleri teknolojiye dayalı tasarım ve girişimcilik kapsamında şirket ku­ ruluşları desteklenmeli, işletme sürecinde teşvikler getirilmelidir.",1,0,pozitif
MHP,Yapay zekâ teknolojisindeki gelişmelerin yakalanabilmesi ve ge­ lişmiş ülkeler arasında bu alanda yaşanan rekabete dâhil olunabil­ mesi için “Yapay Zekâ Çalışmaları Merkezi” kurulmalıdır.,0,0,nötr
MHP,"154 Milliyetçi Hareket Partisi Bilimsel araştırmalara hem kamudan hem de özel sektörden daha  fazla kaynak ayrılmasına ilişkin programlar uygulanmalı, kamudan  ar-ge yatırımlarına daha fazla kaynak aktarılmalı, özel sektörün; ar- ge ve ileri teknoloji üretimi yatırımları desteklenmelidir.",1,0,pozitif
MHP,Bilimsel ve teknolojik alanda atılım yapabilmenin önemli araçla­ rından olan teknokentler ve teknoloji serbest bölgelerinin gelişimi  ve yaygınlaşması temin edilmelidir.,1,0,pozitif
MHP,"Patent, ticari marka, endüstriyel tasarım ve telif haklarının korun­ ması amacıyla fikri mülkiyet hakları sistemi etkinleştirilmeli, ar-ge  sonuçlarının sanayiye ve üretime aktarılabilmesi sağlanmalı, bu  amaçla teknoloji transfer merkezlerinden daha fazla istifade edil­ melidir.",0,0,nötr
MHP,"Millî teknoloji üretim merkezleri oluşturulmalı, bu kapsamda An­ kara Türk Dünyası Bilimsel Araştırma Merkezi (ATAM) kurulmalıdır.",1,0,pozitif
MHP,Ortak bilimsel ve teknolojik araştırma ve geliştirme merkezleri va­ sıtasıyla uluslararası düzeyde bilimsel ve teknolojik işbirliği artırıl­ malıdır.,0,0,nötr
MHP,"Bilgi üretim teknolojileri, yazılım, yapay zekâ, biyoteknoloji, gen  ve doku teknolojileri, uzay ve havacılık teknolojileri, bilişim tekno­ lojileri, nano ve nükleer teknolojiler, mekatronik, üretim süreç ve   155 Milliyetçi Hareket Partisi teknolojileri, malzeme teknolojileri, enerji teknolojileri ve tasarım  teknolojileri gibi çağımızın stratejik teknolojilerinde özel destekle­ me programları uygulanmalı, bunların ar-ge faaliyetlerine ve ar-ge  sonuçlarının üretime dönüştürülmesine önem ve öncelik verilme­ lidir.",1,0,pozitif
MHP,"Elektronik haberleşme sektöründe etkin rekabetin ve kaliteli hiz­ metin tesisi amacıyla alternatif altyapı oluşturulmasına önem ve­ rilmeli, bilgi toplumu olmanın bir gereği olarak teknolojik cihaz,  sistem ve yazılım üretimi ile hizmetler bazında farklı ancak birbi­ riyle tutarlı stratejiler uygulanmalıdır.",0,0,nötr
MHP,"Hızlı veri ve ses iletimini sağlayacak teknolojiler ile bilgisayar do­ nanım ve yazılımı üretimi ve ihracatının teşvik edilmesi, elektronik  sektöründe, hızlı gelişen ve yüksek katma değer oluşturan bilişim  ve özellikle elektronik haberleşme teknolojilerinde yerli katkı ve  fikri mülkiyet oranının artırılması sağlanmalıdır.",2,0,pozitif
MHP,"Bilgi ve iletişim teknolojilerinde kamu alımları sektörün gelişimini   156 Milliyetçi Hareket Partisi destekleyici bir politika aracı olarak kullanılmalı, iletişim üzerinde­ ki vergi yükü azaltılmalıdır.",0,0,nötr
MHP,Özellikle Kovid-19 süreciyle birlikte toplumsal alanın her yerinde  dijitalleşme öne çıkmıştır.,0,0,nötr
MHP,"Etkin işleyen bir bilgi güvenliği denetim sistemi oluşturulmalı, hu­ kuk düzeninin teknolojideki hızlı dönüşüme ayak uydurabilecek  şekilde koordine olması sağlanmalıdır.",0,0,nötr
MHP,"157 Milliyetçi Hareket Partisi Dijital, görsel ve işitsel medya sektörünün; toplumsal sorumluluk  çerçevesinde yayın yapmasına, Türk dilinin doğru kullanılması,  millî kültür ve ahlakî değerlerin korunmasına katkıda bulunması  sağlanmalıdır.",0,0,nötr
MHP,"Bu çerçevede, enerji politikamızın  temel hedefleri şunlardır: •	 Enerji hammaddelerinde dış bağımlılığının azaltılması amacıy­ la güneş ve rüzgar gibi yenilenebilir enerji kaynaklarının azami  seviyede değerlendirilmesi, •	 Enerji ithalatında kaynak ve kaynak ülke çeşitliliğinin sağlan­ masıyla arz güvenliğinin artırılması, •	 Millî kaynak potansiyelinin harekete geçirilmesi, bu amaçla ara­ ma faaliyetlerine daha da etkinlik kazandırılması, •	 Nükleer enerji santrali projelerinin hızla tamamlanması,  158 Milliyetçi Hareket Partisi •	 Etkin bir talep yönetimi ile enerji arzının kesintisiz ve yeterli bir  şekilde gerçekleştirilmesi, •	 Çevreye dost ve duyarlı bir anlayışla, gelişmiş atık kontrol ve  bertarafına, havza ve kaynak planlamasına dayalı bir yaklaşımla  enerjinin çevre ve insan sağlığına zarar vermeden üretilmesi, •	 Enerji verimliliğinin üretimden tüketime bütün alanlarda, ha­ nelerden sanayiye kadar tüm seviyede güçlü ve çeşitlendirilmiş  finansal araçlarla desteklenmesi, •	 Enerji maliyetlerinin azaltılarak erişilebilirliğin sağlanması, •	 Yeni enerji teknolojilerini üretecek yetkinliğe ulaşılması, •	 Enerji sektöründe rekabeti, güvenliği ve vatandaşımızın kesin­ tisiz hizmet almasına yönelik politikalar uygulanması ve buna  yönelik kapasitenin oluşturulmasıdır.",1,1,nötr
MHP,"Yerli otomobilimiz TOGG’un oluşturduğu elektrikli araç ekosistemi  çerçevesinde, yeterli ve yaygın şarj istasyonları hayata geçirilme­ li, uzun süreli enerji sağlayan batarya üretimi gerçekleştirilmeli,  bunu mümkün kılacak teknoloji yatırımı ve girişimciliği desteklen­ meli, teşvik edilmelidir.",1,0,pozitif
MHP,Kıymetli madenler yüksek  teknoloji kullanılarak katma değerli ürünlere dönüştürülmelidir.,0,0,nötr
MHP,Hatların iyileştirilmesi  ve tüketimde tasarruflu ve verimli ileri teknolojilerin geliştirilme­ siyle enerji kullanımında verimliliğin artırılması sağlanmalıdır.,1,0,pozitif
MHP,"Ulaştırma sisteminin hızlı, güvenli ve ileri teknolojiyi kullanan, çev­ reye duyarlı, rekabeti tesis edecek, uluslararası ulaşım koridorları   162 Milliyetçi Hareket Partisi ile bütünleşen, yaygın ve katlanılabilir maliyette ve sanayiyi yön­ lendirecek bir yapıda olması sağlanmalıdır.",2,0,pozitif
MHP,"Tarımsal ürünlerin çeşitlendirilmesi, verim ve kalitenin artırılması,  yerinde işlenerek katma değer elde edilmesi ve istihdam sağlan­ ması, marka olarak pazarlanmasına dayalı temel tarımsal yapılan­ ma oluşturularak; yatırım ve teknolojiyi kırsal alanlara yöneltmek  üzere, katılımcı, kapsayıcı kalkınmayı destekleyecek tarım-sanayi  entegrasyonunun sağlandığı kırsal cazibe birimleri olan “Tarım  Kentleri” kurulmalıdır.",1,0,pozitif
MHP,Tarımda yeni teknolojilerin kullanımı yay­ gınlaştırılmalıdır.,1,0,pozitif
MHP,"Vatandaşlarımızın mağduriyetine yol açan kontrolsüz fiyat artışla­ rının önüne geçmek amacıyla piyasa denetimini etkin hale getire­ cek ilave yapılar ve kurumlar oluşturmalı, insan gücü ve teknolojik  kapasite geliştirilmelidir.",0,0,nötr
MHP,"KOBİ’ler tarafından, üretilecek mal ve hizmetlerde standartların  oluşumu, kalitenin yükseltilmesi ve pazara ulaşımda bilgi ve ileti­ şim teknolojileri kullanımının yaygınlaştırılması temin edilmelidir.",0,0,nötr
MHP,"Marka, kalite ve teknoloji esaslı mal ve hizmet üreten, küresel dü­ zeyde rekabet gücüne sahip olan katma değer yaratan ve yüksek  verimlilikte faaliyet gösteren Türk girişimciliği, istihdam odaklı bü­ yüme stratejisinin lokomotifidir.",0,0,nötr
MHP,Dijitalleşme etkisi  doğrultusunda ailelerin teknoloji okuryazarlığı konusunda bilinç­ lendirilmesini sağlayacak mekanizmalar oluşturulmalıdır.,0,0,nötr
MHP,"Türk milletine mensubiyetin gurur ve şuuruna sahip; manevî ve  kültürel değerlerimizi özümsemiş, düşünme, algılama ve problem  çözme yeteneği gelişmiş, sorumluluk duygusu ve toplumsal du­ yarlılığı yüksek, yeni gelişmelere açık, bilim ve teknoloji üretimine  yatkın, girişimci, demokrat, kültürlü, erdemli ve inançlı nesillerin  yetiştirilmesi eğitim politikamızın temel amacıdır.",1,1,nötr
MHP,"Dijitalleşmeye bağlı olarak öğrenci ve öğretmenlerimize yönelik  eğitim sürecini destekleyecek, kaliteyi artıracak, çağdaş gelişme­ lerle çocuklarımızı buluşturacak platformlar oluşturulmalıdır.",0,0,nötr
MHP,"Eğitim sistemi; bilgi toplumunun gerektirdiği bilgi ve becerilerle  donatılmış, uluslararası rekabet yeteneğine sahip, teknoloji kültü­ rü gelişmiş insan gücünün yetiştirilmesini sağlayacak şekilde ya­ pılandırılmalı, eğitim mekânları, eğitim teknolojileri ve insan gücü  imkânları nitelik ve nicelik açısından bilgi toplumunun gerektirdi­ ği standartlara yükseltilmeli, kapasite artırılmalıdır.",0,0,nötr
MHP,"Üniversitelerin; ülkemizin ihtiyaç duyduğu insan gücünü yetiş­ tiren, araştırma yaparak bilim ve teknoloji üreten, toplumsal ge­ lişmeye önderlik eden, bilimsel yöntemlerle meselelere çözüm  üreten, dünya üniversiteleriyle yarışan eğitim kurumları hâline ge­ tirilmesi esas olmalıdır.",1,0,pozitif
MHP,"Derslik, öğretmen, fiziki mekan, araç gereç ve teknolojide nicelik  yönünde sağlanan standartlar, nitelik yönünde de temin edilme­ lidir.",0,0,nötr
MHP,"Engelli gençlerin eğitimlerine normal olarak devam edebilmeleri  için fizikî ve sosyal çevrenin oluşturduğu engelleri ortadan kaldı­ racak şekilde, gerekli eğitim alt yapısı ve teknolojik imkânlar artı­ rılmalıdır.",0,0,nötr
MHP,"Gençliğin sosyal medyanın olumsuz etkisi ile internet ve teknoloji  kullanımına bağlı dijital risklere karşı korunması amacıyla hukukî  ve idarî tedbirler yanında, eğitim, bilgilendirme, teknoloji okurya­ zarlığı gibi faaliyetlerle farkındalıklarının artırılması sağlanmalıdır.",0,0,nötr
MHP,"Sporda başarı kadar sevgi, ahlak, disiplin, azim ve gayret gibi er­ demler ile toplumsal kaynaşmaya katkının ön plana çıkartılması,  her alanda sporcu yetiştirmek için gerekli fiziki, teknolojik ve insan  gücü alt yapısının tesis edilmesi, çocuklarımızın mümkün olduğu  kadar erken yaşlarda spora yönlendirilmesi, millî spor politikamı­ zın esasını oluşturmaktadır.",1,0,pozitif
MHP,Sosyal medya ve dijital platformlar dâhil kitle iletişim araçlarının  kültürel değerlerimizin yaşanmasında ve yaşatılmasında toplum­ sal sorumluluk içinde yayın yapmaları sağlanmalıdır.,0,0,nötr
MHP,"192 Milliyetçi Hareket Partisi Hastanelerin teknolojik altyapısı ve insan gücü imkânları iyileştiri­ lerek, yönetim kapasitesi geliştirilmelidir.",0,0,nötr
MHP,"Laboratuvar hizmetleri ve yüksek maliyetli tıbbi teknoloji ve ben­ zeri hastane imkânlarının hastaneler arasında ortak kullanıma fır­ sat veren bir sistem geliştirilmeli, kaynakların etkin kullanımı sağ­ lanmalıdır.",0,0,nötr
MHP,"İlaç takip sistemi geliştirilerek “akıllı ilaç kullanımı”nın sağlık perso­ neli için bir ilke, hastalar için ise davranış kalıbı olması sağlanmalı,   193 Milliyetçi Hareket Partisi kişiye bağlı ilaç ve tedavi yöntemlerine ilişkin sağlık teknolojileri­ nin gelişmesine, ilaç üretimine destek olunmalıdır.",1,0,pozitif
MHP,"Ülkemiz sağlık turizmi yönünden bir cazibe merkezi haline getiril­ meli buna yönelik mevzuat, kurum, insan gücü, fiziki ve teknolojik  etkin kapasite oluşturulmalıdır.",0,0,nötr
MHP,"İleri sağlık teknoloji yatırımları desteklenmeli, Kovid-19 aşısını ya­ pabilen az sayıda ülkeden birisi olan Türkiye’nin oluşturduğu bu  kapasite artırılmalı ve çeşitlendirilmelidir.",1,0,pozitif
MHP,"Yaşanabilir kentlerin oluşturulabilmesi için, ulaşım altyapısı ta­ mamlanmış, çağdaş donanımlı konut alanları yanında gerekli alt­ yapıya sahip, endüstri, teknoloji ve sanayi bölgeleri ile mali ve tica­ ri merkezler oluşturulmalıdır.",0,0,nötr
MHP,"Afete maruz kalmadan önce mevzuat, teknoloji, insan gücü ve  kurumsal yapı yetersizlikleri giderilmeli, kentleşme ve afetle ilgili  kurumsal kapasite güçlendirilmeli, ilave yapılar devreye konulma­ lıdır.",0,0,nötr
MHP,"197 Milliyetçi Hareket Partisi Sağlıklı yer seçimi yapıldıktan sonra inşaatlarda yeterli, kaliteli  malzeme ile uygun teknolojinin kullanılmasını, uygulamaların de­ netlenmesini ve vatandaşlarımızın bilinçlenmesini içeren bir bü­ tünlük içinde afetlerle mücadeleyi öngörmekteyiz.",0,0,nötr
MHP,"Betonarme yerine çelik ve ahşap gibi yapı mal­ zemelerinin kullanımı da değerlendirilmeli, Dünya’nın depreme  yönelik geliştirdiği teknolojilerden ve deneyimlerden faydalanıl­ malıdır.",0,0,nötr
